path,label,shot,ntor,mode_filename,omega,rules_decision,rules_reason,rf_cnn_decision,rf_decision,cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier,overall_rule_severity,nearest_gate,rules_selected_final,rf_cnn_selected_final,original_rule_decision,decision_source,input_fingerprint,mode_key
nstxuE203655F01t025/N3/egn03w.1987E+02,bad,nstxuE203655F01t025,3,egn03w.1987E+02,4.457603069291308,BAD,BAD_EDGE_SPIKE,GOOD,GOOD,BAD,0.8733333333333333,0.02370789460837841,flagged_rf_only_good,1.0147231617285024,BAD_EDGE_SPIKE,,True,BAD,rule_engine,6d4bd6a767bcd3206bc2208125e85bb992c2f2b592b374e1ae7a97b9f5d9f9fc,nstxuE203655F01t025/N3/egn03w.1987E+02
