path,mode_key,shot,n,omega,gap_region,signed_delta,fraction_below_upper2,input_fingerprint,disagreement_type,rules_final_decision,rule_decision,rule_primary_reason,rule_triggered_rules,rule_survivor_policy,rule_survivor_accepted,rules_selected_final,rf_cnn_final_label,rf_cnn_tier,p_rf_good,p_cnn_good,p_avg,rf_cnn_model_disagreement,rf_cnn_near_threshold,rf_cnn_large_score_gap,rf_cnn_selected_final
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N3/egn03w.1308E+02,nstxuE204707A04t030/N3/egn03w.1308E+02,nstxuE204707A04t030,3,3.6172081923643664,tae_like,0.746958526950932,1.0,67415819ef04f01914b28cad1c3937d56ea68e284ab5eef5cfe32df17d839f2f,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.8133333333333334,9.410754651096948e-35,0.4066666666666667,True,False,True,False
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N3/egn03w.1326E+02,nstxuE204707A04t030/N3/egn03w.1326E+02,nstxuE204707A04t030,3,3.641446216956505,tae_like,0.7733512781371971,0.9999969076994171,73fb1dacebb8ec83216eada8cb47f92543a234b27aa8a80c5bfc25512c2d8e2e,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.91,1.6846926882863045e-05,0.45500842346344145,True,False,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N5/egn05w.1090E+02,nstxuE204707A04t030/N5/egn05w.1090E+02,nstxuE204707A04t030,5,3.301389868173347,tae_like,0.8862759801382157,1.0,b360f165f0c1c956dc0dad1394fa1465b1d5558ff019f5e6226e5828ddfc1180,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.5566666666666666,8.378855704503827e-19,0.2783333333333333,True,True,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N5/egn05w.1099E+02,nstxuE204707A04t030/N5/egn05w.1099E+02,nstxuE204707A04t030,5,3.3147363199639504,tae_like,0.8901612868909446,1.0,611265c77c5583c0328ca5d7ce003d1cdea1813d38fe18f9d2e9e1e47ef8f8c6,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.5466666666666666,3.5071967031952145e-13,0.2733333333335087,True,True,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N5/egn05w.1136E+02,nstxuE204707A04t030/N5/egn05w.1136E+02,nstxuE204707A04t030,5,3.3710064853848296,tae_like,0.8976647851775043,1.0,96b366eba86229197d2dd5d0242be23b5f53d89329ff626f7b4a610a743aafef,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,gold_good,0.93,0.9999997615814209,0.9649998807907105,False,False,False,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N5/egn05w.1201E+02,nstxuE204707A04t030/N5/egn05w.1201E+02,nstxuE204707A04t030,5,3.4659583805764536,tae_like,0.918825728769374,1.0,0a6fb68e0c1dd6abe0726a8e57610ea57316afd1ab42982b17271f69ec09a54b,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,gold_good,0.9866666666666667,0.9999973773956299,0.9933320220311483,False,False,False,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N6/egn06w.1157E+02,nstxuE204707A04t030/N6/egn06w.1157E+02,nstxuE204707A04t030,6,3.400785921041866,tae_like,0.9020699439311707,1.0,902c520b7715adbed2ba64cace7f4988dd4f97823d177517c9fc596bc8962208,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_CONT_CROSS_WINDOW,"[""BAD_CONT_CROSS_WINDOW""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.7866666666666666,1.7268822008164984e-16,0.3933333333333334,True,False,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N7/egn07w.1391E+02,nstxuE204707A04t030/N7/egn07w.1391E+02,nstxuE204707A04t030,7,3.729439937184374,tae_like,0.9371243445095835,0.999972658575321,2a0501b937fe9e7887d300baa9f49c6d31db8c97a70eca9df626fc0763b38da8,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.74,2.8299325622606655e-37,0.37,True,False,True,False
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N7/egn07w.1395E+02,nstxuE204707A04t030/N7/egn07w.1395E+02,nstxuE204707A04t030,7,3.7355471211601503,tae_like,0.9375409549397499,0.9999735540310992,a9e79b6a00d3288d098293e7702969f2d70cc913e98187fe476afd013c0bc8ef,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_AXIS_SPIKE,"[""BAD_AXIS_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.86,1.8758900682813717e-12,0.43000000000093797,True,False,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N8/egn08w.2608E+02,nstxuE204707A04t030/N8/egn08w.2608E+02,nstxuE204707A04t030,8,5.106375618502508,tae_like,0.9173247795354181,0.999042854398103,ce7341a29e6e528f6f087d3567d238b1d822f408ffa740de2ead7d84147cf6e2,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_CONT_CROSS_WINDOW,"[""BAD_CONT_CROSS_WINDOW""]",accept-as-good-v1,False,,good,silver_good,0.5533333333333333,0.994785487651825,0.7740594104925791,False,True,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N9/egn09w.2567E+02,nstxuE204707A04t030/N9/egn09w.2567E+02,nstxuE204707A04t030,9,5.066164304955244,tae_like,0.9194227276866328,0.9876652396104401,918e8133c7283a6f2821c7ac9414dec79134492c8b4b6c6c367778f16e539856,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,silver_bad,0.23333333333333334,1.8479953212136024e-07,0.11666675906643273,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N9/egn09w.3552E+02,nstxuE204707A04t030/N9/egn09w.3552E+02,nstxuE204707A04t030,9,5.959768662997531,tae_like,0.9400226519404726,0.9799104320091105,8b4ebf63ea5b8e21e6ddbaabb57becdcceab0a1fbb2e1b3611be1c98e1bb7098,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.08333333333333333,0.9321028590202332,0.5077180961767832,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N10/egn10w.2762E+02,nstxuE204707A04t030/N10/egn10w.2762E+02,nstxuE204707A04t030,10,5.255052197835308,tae_like,0.9261161786395311,0.9989207701140133,26a81e2eef29e7ca0af0805cc1a86012f2a91990429dbe6b5a64a4b4d95c42c7,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_CONT_CROSS_WINDOW,"[""BAD_CONT_CROSS_WINDOW""]",accept-as-good-v1,False,,good,silver_good,0.5066666666666667,0.9989472031593323,0.7528069349129995,False,True,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE204707A04t030/N10/egn10w.3524E+02,nstxuE204707A04t030/N10/egn10w.3524E+02,nstxuE204707A04t030,10,5.936532989120927,tae_like,0.9576330688620541,0.9935728075029746,44c49b90ea62accdf6703993c4cbebb0069b1e0660e077858afcf0fafff2b1ae,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.20666666666666667,0.9998903274536133,0.6032784970601399,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N4/egn04w.8440E+01,nstxuE205057A01t020/N4/egn04w.8440E+01,nstxuE205057A01t020,4,2.9051962046761095,tae_like,0.8590363365607572,0.8784625136383976,9cb0bbbe865443aef3c80f8e3510a765387a0742c5e73cd04309431edef98d42,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.19333333333333333,1.0,0.5966666666666667,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N4/egn04w.9259E+01,nstxuE205057A01t020/N4/egn04w.9259E+01,nstxuE205057A01t020,4,3.0428245681925294,tae_like,0.9708282813547059,0.9726016802181805,267d4fa45df2d6da42d31d31ae6c4bfbc185cf4af33ecc4a2976a5a487787ff6,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.22666666666666666,0.9998965263366699,0.6132815965016682,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N4/egn04w.1444E+02,nstxuE205057A01t020/N4/egn04w.1444E+02,nstxuE205057A01t020,4,3.799360581807431,tae_like,0.9173036768838989,0.9802569261832056,94668f9f4ecb408ad1a2ea0d870b2df0a55fe7bab3815fefc376c6c3dd316424,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,silver_bad,0.22,0.002803366631269455,0.11140168331563473,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N5/egn05w.8554E+01,nstxuE205057A01t020/N5/egn05w.8554E+01,nstxuE205057A01t020,5,2.9246451124396446,tae_like,0.9697071552756166,0.9770242824909898,90519a143ad980b9fb6a56ec90fbf49db08f4e2878a13a7498a5be2ff6c3b53c,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.3433333333333333,1.0,0.6716666666666666,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N6/egn06w.9006E+01,nstxuE205057A01t020/N6/egn06w.9006E+01,nstxuE205057A01t020,6,3.0010179365388048,tae_like,0.9695507840208003,0.9780864693399821,422aaf44f41c3f8946b239d4329a06f51ca8aeffa100f66313dabc4f2b9271b9,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.30666666666666664,1.0,0.6533333333333333,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N6/egn06w.1430E+02,nstxuE205057A01t020/N6/egn06w.1430E+02,nstxuE205057A01t020,6,3.7809244368328065,tae_like,0.9599374814187116,0.983462249007031,43e5b64f786f14721f386b1d99deda0e33f0a3035f016f07c0e4f12b0c8f1dcd,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.28,1.0,0.64,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N8/egn08w.1767E+02,nstxuE205057A01t020/N8/egn08w.1767E+02,nstxuE205057A01t020,8,4.203090454270088,tae_like,0.9525167205451021,0.9974736596445993,a1a76c0d68f2f1d12b87f4efb16340e3b0f1898909da1971d398d7ab8779296f,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.42333333333333334,9.369989201331576e-20,0.21166666666666667,False,True,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N9/egn09w.8768E+01,nstxuE205057A01t020/N9/egn09w.8768E+01,nstxuE205057A01t020,9,2.9611645647903013,tae_like,0.9549347952881667,0.9578036362742277,ca8ea3327092ef1ea8a85f7e905ea6715aaaf23606ff594eb63d03efaaacabef,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.24333333333333335,1.0,0.6216666666666667,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N9/egn09w.1212E+02,nstxuE205057A01t020/N9/egn09w.1212E+02,nstxuE205057A01t020,9,3.4816457330823867,tae_like,0.969840306777625,0.9743112122473536,528a922ce876ddfc9b4bd1df94f44f23f6d01814ef58ac627b3b1f554f50ff4e,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.29333333333333333,0.9999963045120239,0.6466648189226787,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N10/egn10w.8853E+01,nstxuE205057A01t020/N10/egn10w.8853E+01,nstxuE205057A01t020,10,2.97538515792383,tae_like,0.6628346179859783,0.7313595441391633,3c5f2bcfea22cfc7d33aba49d7d545d7c3e4ff86f29eec76b2b883d15846cf22,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_CONT_CROSS_WINDOW,"[""BAD_CONT_CROSS_WINDOW""]",accept-as-good-v1,False,,good,flagged_cnn_rescue,0.4066666666666667,1.0,0.7033333333333334,True,True,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N10/egn10w.9789E+01,nstxuE205057A01t020/N10/egn10w.9789E+01,nstxuE205057A01t020,10,3.128804016949649,tae_like,0.9772063620947463,0.9842875627863795,d797855629cc9e15ede8d01a5a8fa118ee99fc50411cf91b18e7f4c330484131,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.37,1.0,0.685,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N10/egn10w.1265E+02,nstxuE205057A01t020/N10/egn10w.1265E+02,nstxuE205057A01t020,10,3.5566618107461005,tae_like,0.9420865156863297,0.9583941192029145,4a6fa4b36040a63bb7599e1f5840a9f6310f80ac447f45c3e20fcd9e722d2ae5,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.05,0.9999810457229614,0.5249905228614807,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuE205057A01t020/N10/egn10w.2032E+02,nstxuE205057A01t020/N10/egn10w.2032E+02,nstxuE205057A01t020,10,4.508136946159572,tae_like,0.942076891387105,0.9867529990940861,be6d4289f2a4c22a2ddc796adbbe4c619436ec99b2ff81a1ac75028ae2bcddec,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.07666666666666666,0.9999990463256836,0.5383328564961751,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG121123N80/N3/egn03w.4007E+02,nstxuG121123N80/N3/egn03w.4007E+02,nstxuG121123N80,3,6.330155281303666,tae_like,0.9476263590062176,0.9991273318211005,a01c932edcbd9033fd297ba4a6c6c34682940fc5a4225be9999881e4018aedc1,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,silver_bad,0.26666666666666666,0.0,0.13333333333333333,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG121123N80/N6/egn06w.1723E+02,nstxuG121123N80/N6/egn06w.1723E+02,nstxuG121123N80,6,4.150944948685045,tae_like,0.9478345030521135,0.9946639720147098,bb58494dca77989726a7cb894c375a4bb9b7f7822c6b65bd7ff555608bb56b50,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,gold_bad,0.10333333333333333,6.766570874139853e-16,0.051666666666667006,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG121123N80/N7/egn07w.3397E+02,nstxuG121123N80/N7/egn07w.3397E+02,nstxuG121123N80,7,5.828654187324608,tae_like,0.9937507244422,0.9999590540569647,b2863f5d9d2cccd1869294803371d21e93e8142f2d918e65e80cc06537661170,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_GRID_SCALE_SPIKE,"[""BAD_GRID_SCALE_SPIKE""]",accept-as-good-v1,False,,good,flagged_rf_only_good,0.6333333333333333,2.5377019499070342e-23,0.31666666666666665,True,False,True,True
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301H56/N1/egn01w.4477E+02,nstxuG142301H56/N1/egn01w.4477E+02,nstxuG142301H56,1,6.691128964954861,tae_like,0.3071929977568088,0.906280767138485,b771e1672a54058eba659f61049e37adae9d55b5ed06a894b3b813168f66ef5a,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,gold_bad,0.1,3.539944399998468e-29,0.05,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301H56/N1/egn01w.4499E+02,nstxuG142301H56/N1/egn01w.4499E+02,nstxuG142301H56,1,6.707087491238773,tae_like,0.19993042587167398,0.9025331314521512,b17c35f55639f19783610e0ae6d7670b467434a6631cd55860cdb9d5283a5d33,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,gold_bad,0.09666666666666666,0.0,0.04833333333333333,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301H56/N1/egn01w.4501E+02,nstxuG142301H56/N1/egn01w.4501E+02,nstxuG142301H56,1,6.708842143856438,tae_like,-0.09563753424146379,0.8679061702001485,22f30b3457b909f7d2c912841ca45fc63b7977970009d95499e766e9f1a51ba0,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,gold_bad,0.11,0.0,0.055,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301H56/N10/egn10w.2416E+02,nstxuG142301H56/N10/egn10w.2416E+02,nstxuG142301H56,10,4.915784922700545,tae_like,0.9994061517079104,0.9999659725986947,1947facc3a384cbb04bc6795bef83c59cc1183976ad9a127757bf8bf9e44e1a4,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,flagged_borderline_or_disagreement,0.36666666666666664,0.9999996423721313,0.683333154519399,True,False,True,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301V21/N2/egn02w.2259E+02,nstxuG142301V21/N2/egn02w.2259E+02,nstxuG142301V21,2,4.753067201368365,tae_like,0.9579781684873182,0.9890544681460531,05574c2ed435b0c943992ad625787cac155e53d07cab7976f3a66ff6f18957bb,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,gold_bad,0.13,1.690085009063095e-14,0.06500000000000845,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301V21/N5/egn05w.1945E+02,nstxuG142301V21/N5/egn05w.1945E+02,nstxuG142301V21,5,4.409917636516047,tae_like,0.9695117214239214,0.9994510889454221,cd45ab833f5d4663ab77cfc2bf48aa17d06c16a3a104b27a50ee4794d7fa8a51,RULES_GOOD_RF_CNN_BAD,GOOD,REVIEW,NO_GOOD_TEMPLATE,"[""NO_GOOD_TEMPLATE""]",accept-as-good-v1,True,True,bad,silver_bad,0.24,0.0,0.12,False,False,False,
/p/nstxdigtwin/energetic_particles/nova/DiTw/nstxuG142301V21/N10/egn10w.1605E+02,nstxuG142301V21/N10/egn10w.1605E+02,nstxuG142301V21,10,4.0058813926410615,tae_like,0.9999241137190302,0.9999984855566499,8dcf6d8cb6363a9a1bebbe00439b30bb11e2895ce37751af20bfdcafb9f2b205,RULES_BAD_RF_CNN_GOOD,BAD,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,"[""BAD_INTERIOR_UNRESOLVED_ENVELOPE""]",accept-as-good-v1,False,,good,silver_good,0.5366666666666666,1.0,0.7683333333333333,False,True,True,True
