path,label,shot,ntor,omega,gap_region,final_decision,final_reason,automatic_final_decision,original_rule_decision,rule_primary_reason,decision_source,manual_decision,manual_reason,reviewer,adjudication_timestamp,selected_final,overall_rule_severity,input_fingerprint,mode_key,rf_cnn_decision,rf_decision,cnn_decision,p_rf_good,p_cnn_good
nstxuE203653A02t025/N6/egn06w.1464E+02,bad,nstxuE203653A02t025,6,3.8258643298038923,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.1660220909859946,dd2a6c8a5f796cd9f2f7b289ca774a0bf36ffd14fa029d2ec67ee28bcfeb8230,nstxuE203653A02t025/N6/egn06w.1464E+02,GOOD,GOOD,GOOD,0.81,1.0
nstxuE203653A02t025/N6/egn06w.1872E+02,bad,nstxuE203653A02t025,6,4.32697501585449,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.1410626404570177,8ba93c471de8b3711cd67f704c3ea8fada480bad5c81123166fa9e0732b172ab,nstxuE203653A02t025/N6/egn06w.1872E+02,GOOD,GOOD,BAD,0.9266666666666666,0.049602847546339035
nstxuE203653A02t025/N6/egn06w.2822E+02,bad,nstxuE203653A02t025,6,5.312164269577297,tae_like,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,BAD_CONTINUUM_CROSSING_TAIL,rule_engine,,,,,,1.0921532431153727,c57cc2cac70c952fd8c83ccef6275f6630a59ded0c6baf4477f858f18829f173,nstxuE203653A02t025/N6/egn06w.2822E+02,GOOD,GOOD,GOOD,0.6866666666666666,0.7296245694160461
nstxuE203653A02t025/N7/egn07w.3243E+02,bad,nstxuE203653A02t025,7,5.694863112640245,tae_like,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,BAD_CONTINUUM_CROSSING_TAIL,rule_engine,,,,,,1.3894943094713144,337102b3ddcc848aeccc9907430ae534514a54ed28c25aa7648cb20c1eb6ed91,nstxuE203653A02t025/N7/egn07w.3243E+02,GOOD,BAD,GOOD,0.4266666666666667,0.9999998807907104
nstxuE203653A02t025/N9/egn09w.8446E+01,bad,nstxuE203653A02t025,9,2.9061779313361944,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.429994858597486,41a1269d5634235f631206d3e6f443793747fed97be4ca20c7a3b0f72b3213fa,nstxuE203653A02t025/N9/egn09w.8446E+01,GOOD,GOOD,BAD,0.7733333333333333,0.0
nstxuE203653A02t025/N9/egn09w.1057E+02,bad,nstxuE203653A02t025,9,3.2511017078779774,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.3879264436600292,9680afdc89ac3db76b302bdd79130f8237d52459247d4cbcc86c8899a953dd5e,nstxuE203653A02t025/N9/egn09w.1057E+02,GOOD,GOOD,BAD,0.99,7.909293879559964e-12
nstxuE203653A02t025/N10/egn10w.9117E+01,bad,nstxuE203653A02t025,10,3.01947106118095,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.7654806062979285,11be7ac1e1aad6c2df232c816a0c9696632bd5f033513455daae55f44c7b9a94,nstxuE203653A02t025/N10/egn10w.9117E+01,GOOD,GOOD,BAD,0.9466666666666667,1.4992930508217484e-10
nstxuE203653A02t025/N10/egn10w.9963E+01,bad,nstxuE203653A02t025,10,3.1564889663314784,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.353673829974315,c9bebacf8a02f0db6b2ce430f37b67ee722de18617aaca8c0cba781ebca29c12,nstxuE203653A02t025/N10/egn10w.9963E+01,GOOD,GOOD,BAD,0.9766666666666667,7.502128477298178e-29
nstxuE203653A02t025/N10/egn10w.1129E+02,bad,nstxuE203653A02t025,10,3.3600182982594244,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.056358550017025,977adbf9baff04dc2f1617d9cb930d51e36bf75e7bdd53215052a6cac44fe65b,nstxuE203653A02t025/N10/egn10w.1129E+02,GOOD,GOOD,BAD,0.9733333333333334,2.148212803677697e-24
nstxuE203653A02t025/N10/egn10w.1194E+02,bad,nstxuE203653A02t025,10,3.45559568673253,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,3.2702029256631033,e6bccbfa7e15f46ae0bff360baed147931fa99906f506ffc3907f0eade9c0e82,nstxuE203653A02t025/N10/egn10w.1194E+02,GOOD,GOOD,BAD,0.7066666666666667,0.0
nstxuE203655F01t025/N3/egn03w.1987E+02,bad,nstxuE203655F01t025,3,4.457603069291308,tae_like,BAD,BAD_EDGE_SPIKE,BAD,BAD,BAD_EDGE_SPIKE,rule_engine,,,,,,1.0147231617285024,6d4bd6a767bcd3206bc2208125e85bb992c2f2b592b374e1ae7a97b9f5d9f9fc,nstxuE203655F01t025/N3/egn03w.1987E+02,GOOD,GOOD,BAD,0.8733333333333333,0.02370789460837841
nstxuE203655F01t025/N5/egn05w.8681E+01,bad,nstxuE203655F01t025,5,2.9463607786544777,tae_like,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD,BAD_GRID_SCALE_SPIKE,rule_engine,,,,,,1.649859495800592,326505bc09f4c1a57890c2e3b3421be9a1e5c55a25f2f7c117ebac792ae2ad48,nstxuE203655F01t025/N5/egn05w.8681E+01,GOOD,GOOD,BAD,0.5033333333333333,0.0
nstxuE203655F01t025/N7/egn07w.8438E+01,bad,nstxuE203655F01t025,7,2.904829077514263,tae_like,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD,BAD_GRID_SCALE_SPIKE,rule_engine,,,,,,1.809972395753989,4ad59c0092f4faa373b9390ad3632758d79b5675f0980cc1cab69561e57afd61,nstxuE203655F01t025/N7/egn07w.8438E+01,GOOD,GOOD,BAD,0.5,0.0
nstxuE203655F01t025/N8/egn08w.8908E+01,bad,nstxuE203655F01t025,8,2.9846815425371327,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.95746194714394,ec18791f3c07470e593ce82d28a003ea5077c013f8f5ab3d8e0d9b85319faa69,nstxuE203655F01t025/N8/egn08w.8908E+01,GOOD,GOOD,BAD,0.5233333333333333,0.0
nstxuE203655F01t025/N8/egn08w.1015E+02,bad,nstxuE203655F01t025,8,3.186365816663034,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.5698712819938017,a3bb4bb489697b9e69b3ac2835696ffbba26162cb26d8e0604b27d0a4ae8ba0e,nstxuE203655F01t025/N8/egn08w.1015E+02,GOOD,GOOD,BAD,0.9733333333333334,2.4456721099252315e-14
nstxuE203655F01t025/N8/egn08w.1049E+02,bad,nstxuE203655F01t025,8,3.239556141294465,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,3.1418355042787516,e337d03d71dc476210ba3c3352f1804e3785240df14a038a1d307df2dec16f75,nstxuE203655F01t025/N8/egn08w.1049E+02,GOOD,GOOD,BAD,0.7733333333333333,0.0
nstxuE203655F01t025/N8/egn08w.1073E+02,bad,nstxuE203655F01t025,8,3.27581277266361,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,10.0,d477bd241a22c087da1be743f5843503db0e948b99b3091c83275169dbf7f6d2,nstxuE203655F01t025/N8/egn08w.1073E+02,GOOD,GOOD,BAD,0.7166666666666667,0.0
nstxuE203655F01t025/N8/egn08w.1547E+02,bad,nstxuE203655F01t025,8,3.9335957303802567,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.9130153816893247,183097bbe9407ac34ebc298ab96072c7839fe415e14125068fcc88e2df59bf99,nstxuE203655F01t025/N8/egn08w.1547E+02,GOOD,GOOD,BAD,0.6366666666666667,4.09757012675982e-06
nstxuE203655F01t025/N9/egn09w.9260E+01,bad,nstxuE203655F01t025,9,3.0429934790141053,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.9901343836443863,061c68f24d0ffdd06a88f459eb182314ad9e99cc7ab6da0a714232f4257b5842,nstxuE203655F01t025/N9/egn09w.9260E+01,GOOD,GOOD,BAD,0.5366666666666666,0.0
nstxuE203655F01t025/N9/egn09w.9525E+01,bad,nstxuE203655F01t025,9,3.0862303117244143,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.1304175057987604,07b91b37b8769ef5ecd8756dbd103ff622b79cbc70e516558869fa767b91971d,nstxuE203655F01t025/N9/egn09w.9525E+01,GOOD,GOOD,BAD,0.8566666666666667,9.338697282146313e-08
nstxuE203655F01t025/N9/egn09w.1107E+02,bad,nstxuE203655F01t025,9,3.3276817409293313,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.1621867049495043,99d02ec6aae0ca3b1b7233601a39df4f50621a6e4fd87b5fc28232c88ef49bf0,nstxuE203655F01t025/N9/egn09w.1107E+02,GOOD,GOOD,BAD,0.9866666666666667,2.430087110271567e-13
nstxuE203655F01t025/N9/egn09w.1166E+02,bad,nstxuE203655F01t025,9,3.4146282313099925,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,6.271765186347438,eeaad49dadaa3333a2ac221fa5f1bfbfba8d5c83885963105a0b954204ea2463,nstxuE203655F01t025/N9/egn09w.1166E+02,GOOD,GOOD,BAD,0.9366666666666666,0.0
nstxuE203655F01t025/N9/egn09w.1467E+02,bad,nstxuE203655F01t025,9,3.8304427060084265,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.90102986935163,ef8b3db5e5d25bd151a3e673c3f63f225b66822dac6bc7205f715d15bf90b461,nstxuE203655F01t025/N9/egn09w.1467E+02,GOOD,GOOD,BAD,0.89,3.349931221308111e-09
nstxuE203655F01t025/N9/egn09w.1591E+02,bad,nstxuE203655F01t025,9,3.988445096091893,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.8854651771138085,6f6eee62e730aa1369453eb6680dbccc4108436ad7965329c3d8ed16aa587284,nstxuE203655F01t025/N9/egn09w.1591E+02,GOOD,GOOD,BAD,0.5933333333333334,4.4556594525069215e-11
nstxuE203655F01t025/N9/egn09w.1872E+02,bad,nstxuE203655F01t025,9,4.326743378662831,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.1742302328199588,8a278c92170363cad4db9bed62bf2776f0a29fdb09cf282b0d16806e3cfaf90f,nstxuE203655F01t025/N9/egn09w.1872E+02,GOOD,GOOD,GOOD,0.8966666666666666,1.0
nstxuE203655F01t025/N10/egn10w.9290E+01,bad,nstxuE203655F01t025,10,3.047875173222495,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.385281970653861,4bb97364868e77a5425b13e535677adeb82d07be9c75834a22cd60b39334cf0d,nstxuE203655F01t025/N10/egn10w.9290E+01,GOOD,GOOD,BAD,0.53,1.2375518061978678e-37
nstxuE203655F01t025/N10/egn10w.1071E+02,bad,nstxuE203655F01t025,10,3.2733445651611035,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.978579327154126,bda4e1a88ee781f50cbf6e3ec3f3761c8deb7989b368215aa161bc34ca67f699,nstxuE203655F01t025/N10/egn10w.1071E+02,GOOD,GOOD,BAD,0.9333333333333333,1.7596940983567444e-22
nstxuE203655F01t025/N10/egn10w.1224E+02,bad,nstxuE203655F01t025,10,3.4989083559573486,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.6409207411886515,7e7d0fbabe2f9f4e18d8757d64f57e25218e01604baf0fcea6dfe8da8ac732a0,nstxuE203655F01t025/N10/egn10w.1224E+02,GOOD,GOOD,BAD,0.9933333333333333,7.302224431821685e-21
nstxuE203655F01t025/N10/egn10w.1313E+02,bad,nstxuE203655F01t025,10,3.6232137443395542,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.6487810045355151,bcda54c254b6141471c917bd91452d2b15ec7e38cbea05cc72187c1d080bf826,nstxuE203655F01t025/N10/egn10w.1313E+02,GOOD,GOOD,BAD,0.9566666666666667,5.513170673387235e-19
nstxuE203655F01t025/N10/egn10w.1739E+02,bad,nstxuE203655F01t025,10,4.170170470333886,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.3622714116598893,7a6eab6f6b442f786f81eabf5917464466e3c5b047542676825115a2a3cd0ed7,nstxuE203655F01t025/N10/egn10w.1739E+02,GOOD,GOOD,GOOD,0.9766666666666667,0.9998871088027954
nstxuE203655F01t025/N10/egn10w.1897E+02,bad,nstxuE203655F01t025,10,4.3554963527270285,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.2914923991254081,4ea77235f07cc96f95f84aab38f5080ae12befbc08a2378134608c532c72107e,nstxuE203655F01t025/N10/egn10w.1897E+02,GOOD,GOOD,GOOD,0.89,0.9997239708900452
nstxuE203656A02t030/N7/egn07w.8629E+01,bad,nstxuE203656A02t030,7,2.9374943134043496,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.3976946895923392,34ca4b17ddc2ffc9d5ef762472ef9d2968859df653cb24e9ae570dae0a2358f8,nstxuE203656A02t030/N7/egn07w.8629E+01,GOOD,GOOD,BAD,0.8066666666666666,2.0375700366764837e-22
nstxuE203656A02t030/N8/egn08w.7553E+01,bad,nstxuE203656A02t030,8,2.748250508846491,tae_like,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,BAD,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,rule_engine,,,,,,1.0161181338663565,f3dceebc8626e53f93330bfe678925556dbb312e63d6dd7fb1f3982e188ac884,nstxuE203656A02t030/N8/egn08w.7553E+01,GOOD,BAD,GOOD,0.44333333333333336,1.0
nstxuE203656A02t030/N8/egn08w.9190E+01,bad,nstxuE203656A02t030,8,3.031541206169553,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.737397356141996,9a480659914b5af6b56c626a5a940352522992a6465a4a62007aab2ff449a5e9,nstxuE203656A02t030/N8/egn08w.9190E+01,GOOD,GOOD,BAD,0.5166666666666667,4.968421507545173e-14
nstxuE203656A02t030/N10/egn10w.8654E+01,bad,nstxuE203656A02t030,10,2.9418216914539888,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.0266773648445824,ff4dfa649e3945326fa1dc9c6c2503fcc7474d17737be9d447f5cc219dd9254d,nstxuE203656A02t030/N10/egn10w.8654E+01,GOOD,GOOD,BAD,0.5766666666666667,4.990169704476215e-18
nstxuE203656A02t030/N10/egn10w.9010E+01,bad,nstxuE203656A02t030,10,3.001677248381968,tae_like,BAD,BAD_GRID_SCALE_SPIKE,BAD,BAD,BAD_GRID_SCALE_SPIKE,rule_engine,,,,,,8.248700087828697,c49b1891aa355b48ab15861b31bca2baf601cbd2c2cfd63a1287dd5f5747d3cb,nstxuE203656A02t030/N10/egn10w.9010E+01,GOOD,GOOD,BAD,0.51,0.0
nstxuE203963A01t025/N2/egn02w.4449E+01,bad,nstxuE203963A01t025,2,2.109179754609191,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.8315446015183583,beb3fa0709eae4dd8b0ca6d15f3f519059386c343564f5e06df0aea42f5eaf45,nstxuE203963A01t025/N2/egn02w.4449E+01,GOOD,GOOD,GOOD,0.8366666666666667,0.9999992847442627
nstxuE203963A01t025/N5/egn05w.4440E+01,bad,nstxuE203963A01t025,5,2.107159228532919,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.05167201327935,8a092a52cdb54d567530170bf3ed1745d8df924b32fbe16c71d24286a8aaef3d,nstxuE203963A01t025/N5/egn05w.4440E+01,GOOD,GOOD,BAD,0.53,1.5429671429423308e-13
nstxuE203963A01t025/N6/egn06w.4492E+01,bad,nstxuE203963A01t025,6,2.1194444721381527,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.0083193448063663,77f1a526c55d3a5d6bf280864a58ee5b4badda743853260affc27784f913108f,nstxuE203963A01t025/N6/egn06w.4492E+01,GOOD,GOOD,BAD,0.7766666666666666,0.029030265286564827
nstxuE203963A01t025/N8/egn08w.9371E+01,bad,nstxuE203963A01t025,8,3.061206174736262,tae_like,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,BAD_CONT_CROSS_WINDOW,rule_engine,,,,,,3.4857664195941473,f1d556c8327db69de5c960238d21dcd0a574836a8414b0f2dfcf9c31db29c0e0,nstxuE203963A01t025/N8/egn08w.9371E+01,GOOD,GOOD,GOOD,0.8266666666666667,1.0
nstxuE203963A01t025/N9/egn09w.4623E+01,bad,nstxuE203963A01t025,9,2.150079067835431,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,2.096481111616377,0a08f43bbaaaf37bf9e9fd493f4b5b220a5e37967b73fda22ea3d754a3cf013e,nstxuE203963A01t025/N9/egn09w.4623E+01,GOOD,GOOD,BAD,0.73,2.1711281649543355e-35
nstxuE203963A01t025/N9/egn09w.8470E+01,bad,nstxuE203963A01t025,9,2.9103531978128934,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.2610371177884643,e6dea7de0665a8f6a1f0c327d337fb434467d6ce29ed5363112c22f1759c39aa,nstxuE203963A01t025/N9/egn09w.8470E+01,GOOD,GOOD,BAD,0.5233333333333333,0.0
nstxuE203963A01t025/N10/egn10w.1077E+02,bad,nstxuE203963A01t025,10,3.281272321352648,tae_like,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,BAD_CONT_CROSS_WINDOW,rule_engine,,,,,,6.120681591325559,7edb050c2b0f740e09fb9282d6f2ffb82da87009d6489b2d2249549e24d88ab4,nstxuE203963A01t025/N10/egn10w.1077E+02,GOOD,GOOD,BAD,0.77,0.06148049980401993
nstxuE203981A01t025/N3/egn03w.6409E+01,bad,nstxuE203981A01t025,3,2.531683736799354,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,2.4288397754404665,630cd120af3f763124af6ebc5ecd6fd12f6187dd0eb493ea0811d11f97cc93f9,nstxuE203981A01t025/N3/egn03w.6409E+01,GOOD,GOOD,BAD,0.9233333333333333,2.2866112018391567e-25
nstxuE203981A01t025/N7/egn07w.6969E+01,bad,nstxuE203981A01t025,7,2.639939766277322,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.0204941869741755,f6fe76259186fb2383ec5b75d8fb82b42e197c05bde6f3bcb71bdb0bf7812657,nstxuE203981A01t025/N7/egn07w.6969E+01,GOOD,GOOD,GOOD,0.9733333333333334,0.9991126656532288
nstxuE203981A01t025/N7/egn07w.1264E+02,bad,nstxuE203981A01t025,7,3.5550645946598416,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.1425972435896758,4c0be278913dd195f0e6d234dafa52c94bfbbcbfdbb8dcff765342b461fa3924,nstxuE203981A01t025/N7/egn07w.1264E+02,GOOD,GOOD,GOOD,0.5766666666666667,1.0
nstxuE203981A01t025/N9/egn09w.6457E+01,bad,nstxuE203981A01t025,9,2.541006720207201,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.47471160768022,a2a94a7a785e630cbce1478c5cd901884b55470091411626b5d009c55acafd3d,nstxuE203981A01t025/N9/egn09w.6457E+01,GOOD,GOOD,BAD,0.8966666666666666,1.3880206097383052e-05
nstxuE203981A01t025/N9/egn09w.7760E+01,bad,nstxuE203981A01t025,9,2.7857541330200255,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.6396527614994103,b333b283df342d08c4b5fffbf6c8ca2062592145d3a894a1d84279c3eb560d03,nstxuE203981A01t025/N9/egn09w.7760E+01,GOOD,GOOD,BAD,0.9566666666666667,4.093125516648632e-16
nstxuE203981A01t025/N9/egn09w.8250E+01,bad,nstxuE203981A01t025,9,2.872235244572504,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.6264543065323773,c6be24c3fdb1d2846b85d0aab86552b109900488f76ba67ae8be6804e6595cc0,nstxuE203981A01t025/N9/egn09w.8250E+01,GOOD,GOOD,BAD,0.99,8.920018457739214e-21
nstxuE203981A01t025/N9/egn09w.9278E+01,bad,nstxuE203981A01t025,9,3.0460364905577233,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.6815267585683,88872b728a60b10ef2e324d544a58605f9c19f3e4b00e73e8a587f145408150f,nstxuE203981A01t025/N9/egn09w.9278E+01,GOOD,GOOD,BAD,0.7733333333333333,1.0971881891919111e-07
nstxuE203981A01t025/N9/egn09w.2070E+02,bad,nstxuE203981A01t025,9,4.549357535794132,tae_like,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,BAD_CONTINUUM_CROSSING_TAIL,rule_engine,,,,,,1.0240744252540939,e6be299a96e5293f6d33134bcbf96d4508f136b149b6c9d6d72fe3bae1906844,nstxuE203981A01t025/N9/egn09w.2070E+02,GOOD,GOOD,GOOD,0.8166666666666667,0.9999963045120239
nstxuE203981A01t025/N10/egn10w.7641E+01,bad,nstxuE203981A01t025,10,2.764152708020412,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,4.204151044744645,611130c20be606b5e38280834038423e13eafd861c4c76676af860a40503668a,nstxuE203981A01t025/N10/egn10w.7641E+01,GOOD,GOOD,BAD,0.9433333333333334,0.0
nstxuE203981A01t025/N10/egn10w.2212E+02,bad,nstxuE203981A01t025,10,4.703585886230286,tae_like,BAD,BAD_CONTINUUM_CROSSING_TAIL,BAD,BAD,BAD_CONTINUUM_CROSSING_TAIL,rule_engine,,,,,,1.2958945201866527,9235d01b1620d652822c28f967654725ba157ecc07abfe2d802bfc8f1bae1729,nstxuE203981A01t025/N10/egn10w.2212E+02,GOOD,GOOD,GOOD,0.76,0.9999998807907104
nstxuE204186A01t020/N3/egn03w.7833E+01,bad,nstxuE204186A01t020,3,2.798763512666892,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.7543362397925597,a664e13522b63513e66912d15f950844223e1539d22708ecf52953867cf6db52,nstxuE204186A01t020/N3/egn03w.7833E+01,GOOD,GOOD,BAD,0.89,7.257945329811055e-13
nstxuE204186A01t020/N4/egn04w.1317E+02,bad,nstxuE204186A01t020,4,3.62869947908882,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.0374944789043223,f1a698d4adeef18185f77cd8e037d5026bb5fdf56879e4814fca83fdfce27848,nstxuE204186A01t020/N4/egn04w.1317E+02,GOOD,GOOD,GOOD,0.8166666666666667,0.9432275891304016
nstxuE204186A01t020/N5/egn05w.2034E+02,bad,nstxuE204186A01t020,5,4.509983557160189,tae_like,BAD,BAD_CONT_CROSS_WINDOW,BAD,BAD,BAD_CONT_CROSS_WINDOW,rule_engine,,,,,,1.0751958211238184,a315c986c031a27d669ca706ba827914300e397498f65cd0623eda5f4209a799,nstxuE204186A01t020/N5/egn05w.2034E+02,GOOD,GOOD,GOOD,0.7966666666666666,0.9999998807907104
nstxuE204621A03t030/N2/egn02w.6973E+01,bad,nstxuE204621A03t030,2,2.640728158994019,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.3068951981132788,cd42d7e33ea62a39bdd8275de8a146bcba4304a27aa6932def449d9c7a05bcf5,nstxuE204621A03t030/N2/egn02w.6973E+01,GOOD,GOOD,BAD,0.6166666666666667,1.9702946888497212e-14
nstxuE204621A03t030/N2/egn02w.7034E+01,bad,nstxuE204621A03t030,2,2.6522304145520605,tae_like,BAD,BAD_AXIS_SPIKE,BAD,BAD,BAD_AXIS_SPIKE,rule_engine,,,,,,1.0708729272744992,1f364e5608a11614fa0004290df0834c98cb407b81a71401da4446b46cc34c32,nstxuE204621A03t030/N2/egn02w.7034E+01,GOOD,GOOD,BAD,0.61,2.539602404180133e-21
nstxuE204621A03t030/N8/egn08w.6362E+01,bad,nstxuE204621A03t030,8,2.5222817185725694,tae_like,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,BAD,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,rule_engine,,,,,,1.4757766228160116,050eb6e0182691818bb81ab6eed084780b9bfaf6f00398cde824a9d26df32726,nstxuE204621A03t030/N8/egn08w.6362E+01,GOOD,GOOD,GOOD,0.5266666666666666,1.0
nstxuE204621A03t030/N10/egn10w.1358E+02,bad,nstxuE204621A03t030,10,3.685290791167031,tae_like,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,BAD,BAD,BAD_NEAR_AXIS_GRID_OSCILLATION,rule_engine,,,,,,1.0820689425077876,79767d1c7ad23ee57459cbf2bc4b04091d4d85da44d9555f65256109f01ebae2,nstxuE204621A03t030/N10/egn10w.1358E+02,GOOD,BAD,GOOD,0.4266666666666667,0.9898603558540344
nstxuE204645A16t015/N6/egn06w.6181E+01,bad,nstxuE204645A16t015,6,2.486210169182282,tae_like,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,BAD,BAD,BAD_INTERIOR_UNRESOLVED_ENVELOPE,rule_engine,,,,,,1.2363258771712402,160dac163b13980bb24090b2ac7f4b67335cfbe17139cecdeb398fd39351886a,nstxuE204645A16t015/N6/egn06w.6181E+01,GOOD,GOOD,BAD,0.6233333333333333,0.00021433626534417272
