shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstxuG121123K51,1,33,0,0,14,0,19,14,0,0,0,0,14,0,0.0,0.0,1.0,0.012142857142857141,0.031700495446459954,0.005,0.006380944512784481,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,2,40,0,0,1,0,39,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.06801534444093704,0.0,0.06801534444093704,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,3,54,0,0,10,0,44,10,0,0,0,0,10,1,0.0,0.1,0.9,0.07433333333333333,0.06930848881429483,0.03166666666666666,0.015001042513176799,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,4,67,0,0,14,0,53,14,0,0,0,0,14,2,0.0,0.14285714285714285,0.9285714285714286,0.10571428571428573,0.08039372861297497,0.04833333333333334,0.004653587733628228,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,5,87,0,0,20,0,67,20,0,0,0,0,20,6,0.0,0.3,0.8,0.1085,0.1791463721871598,0.07166666666666667,0.004851180128753185,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,6,98,0,0,21,0,77,21,0,0,0,0,21,6,0.0,0.2857142857142857,0.8095238095238095,0.10523809523809524,0.19463558447303533,0.07,0.02979620173573494,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,7,108,0,0,28,1,79,29,1,1,2,2,27,7,0.06896551724137931,0.2413793103448276,0.9310344827586207,0.17057471264367813,0.1380151045138312,0.09666666666666666,0.003607268678024411,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,8,112,0,0,32,0,80,32,0,1,5,5,27,10,0.15625,0.3125,0.8125,0.21302083333333333,0.08769593699126949,0.09333333333333334,0.005205982131883502,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,9,127,0,0,35,1,91,36,1,3,9,9,27,12,0.25,0.3333333333333333,0.7777777777777778,0.25583333333333336,0.17384256047773755,0.08166666666666667,0.006194812711328268,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuG121123K51,10,111,0,0,31,0,80,31,0,7,12,12,19,13,0.3870967741935484,0.41935483870967744,0.8064516129032258,0.31365591397849474,0.18828024020259115,0.13,0.03502697870135307,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
