shot,mode_key,input_fingerprint,rules_decision,rules_reason,rf_cnn_decision,p_rf_good,p_cnn_good,rf_cnn_tier
nstxuG133964R06,nstxuG133964R06/N2/egn02w.1323E+02,c42f97c664c1233ef950317525153c1ed6734d4b42126ea4aeda39ecb63b7fa6,GOOD,NO_GOOD_TEMPLATE,BAD,0.39,9.888635540089007e-29,silver_bad
nstxuG133964R06,nstxuG133964R06/N3/egn03w.1376E+02,81df1fd23c9a35c8439eb4ef612d533890be43389bac5e0237d38aef5ca08fb6,BAD,BAD_GRID_SCALE_SPIKE,GOOD,0.5166666666666667,0.0,flagged_rf_only_good
nstxuG133964R06,nstxuG133964R06/N4/egn04w.1514E+02,9c340acbda26e44f11abc7832c07d708f14f759124854a9634392ac5e00dc96b,BAD,BAD_GRID_SCALE_SPIKE,GOOD,0.5033333333333333,0.0,flagged_rf_only_good
nstxuG133964R06,nstxuG133964R06/N5/egn05w.1682E+02,ef8c38a2a98181a26db26a08f1aa1180c9bea797978401a4825bcc707bf06ee7,BAD,BAD_GRID_SCALE_SPIKE,GOOD,0.52,0.0,flagged_rf_only_good
nstxuG133964R06,nstxuG133964R06/N5/egn05w.1740E+02,5b34911a12059e65b2a034e5170447da469d1caeeabffe18c35190cce572b896,BAD,BAD_GRID_SCALE_SPIKE,GOOD,0.5133333333333333,0.0,flagged_rf_only_good
nstxuG133964R06,nstxuG133964R06/N5/egn05w.1762E+02,c21610fd1b04aa162c9a447f41f58a10a3fbd1f03de7e6aaeb21b8d4977dfccc,BAD,BAD_GRID_SCALE_SPIKE,GOOD,0.5,0.0,flagged_rf_only_good
