shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstxuE204669M03t025,1,82,0,0,16,16,50,32,0,0,0,0,32,3,0.0,0.09375,0.96875,0.0325,0.06870795145003766,0.018333333333333333,0.003092023776844144,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,2,69,0,0,23,1,45,24,0,0,1,1,23,2,0.041666666666666664,0.08333333333333333,0.9583333333333334,0.05874999999999999,0.020089683927505295,0.02,0.0005774390883743763,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,3,50,0,0,15,0,35,15,1,0,2,2,13,3,0.13333333333333333,0.2,0.8666666666666667,0.10355555555555557,0.26900502216375555,0.023333333333333334,0.09771648794412613,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,4,62,0,0,17,3,42,20,4,2,7,7,13,6,0.35,0.3,0.75,0.3388333333333334,0.45236791831281875,0.19333333333333333,0.49012601375579834,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,5,102,0,0,21,0,81,21,8,2,10,10,11,3,0.47619047619047616,0.14285714285714285,0.8571428571428571,0.4282539682539683,0.5423368595857677,0.4533333333333333,0.7245306372642517,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,6,89,0,0,14,0,75,14,5,1,6,6,8,2,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.38642857142857145,0.46127926447167866,0.17833333333333334,0.6430181264877319,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,7,64,0,0,13,0,51,13,6,1,7,7,6,1,0.5384615384615384,0.07692307692307693,0.9230769230769231,0.45461538461538464,0.5498390373840476,0.6933333333333334,0.7365853786468506,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,8,118,0,0,18,1,99,19,10,5,15,15,4,3,0.7894736842105263,0.15789473684210525,0.8947368421052632,0.6414035087719298,0.7369202255376877,0.7666666666666667,0.7905091047286987,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,9,173,0,0,33,1,139,34,8,2,10,10,24,6,0.29411764705882354,0.17647058823529413,0.9117647058823529,0.3134313725490196,0.3250028351345532,0.055,0.0009498152357991785,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,10,164,0,0,25,0,139,25,7,5,13,13,12,4,0.52,0.16,0.92,0.43560000000000004,0.4045598825812479,0.5233333333333333,0.5919038653373718,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
