shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstx_135388,1,250,0,0,32,4,214,36,0,0,4,2,32,10,0.05555555555555555,0.2777777777777778,0.7777777777777778,0.10064814814814815,0.23065769622935312,0.043333333333333335,1.2045298353308797e-25,2,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,2,57,0,0,30,1,26,31,2,1,4,4,27,3,0.12903225806451613,0.0967741935483871,0.9354838709677419,0.1324731182795699,0.12903575198596362,0.01,0.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,3,68,0,0,22,1,45,23,3,0,6,6,17,7,0.2608695652173913,0.30434782608695654,0.7391304347826086,0.26260869565217393,0.3158030178620603,0.06,2.1677722153921993e-24,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,4,78,0,0,29,2,47,31,10,3,14,10,17,6,0.3225806451612903,0.1935483870967742,0.8709677419354839,0.4227956989247312,0.5269684810792249,0.3333333333333333,0.8936894536018372,4,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,5,73,0,0,22,0,51,22,9,3,13,13,9,5,0.5909090909090909,0.22727272727272727,0.8636363636363636,0.5634848484848485,0.6235762553776361,0.655,0.9999994039535522,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,6,86,0,0,21,0,65,21,14,1,16,16,5,3,0.7619047619047619,0.14285714285714285,0.9523809523809523,0.7474603174603175,0.7142857912431273,0.9,0.9999998807907104,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,7,106,0,0,35,3,68,38,14,0,19,19,19,8,0.5,0.21052631578947367,0.7894736842105263,0.4733333333333333,0.5000061517334654,0.3516666666666667,0.4999888868769631,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,8,113,0,0,37,0,76,37,17,2,22,22,15,5,0.5945945945945946,0.13513513513513514,0.8648648648648649,0.5590990990990992,0.581511110054372,0.7333333333333333,0.9999957084655762,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,9,174,0,0,52,2,120,54,14,2,19,19,35,5,0.35185185185185186,0.09259259259259259,0.9259259259259259,0.3333333333333334,0.3330294986372255,0.12333333333333334,0.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_135388,10,164,0,0,50,1,113,51,23,2,27,26,24,7,0.5098039215686274,0.13725490196078433,0.9019607843137255,0.5324183006535946,0.543061320306367,0.6,0.9883012175559998,1,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
