model,n_matched,tn_bad,fp_bad_as_good,fn_good_as_bad,tp_good,accuracy,precision_good,recall_good,f1_good
rf,256,159,1,29,67,0.8828125,0.9852941176470589,0.6979166666666666,0.8170731707317074
cnn,256,157,3,26,70,0.88671875,0.958904109589041,0.7291666666666666,0.8284023668639053
combined_policy,256,159,1,26,70,0.89453125,0.9859154929577465,0.7291666666666666,0.8383233532934132
