mode_key,input_fingerprint,previous_selected,selected,previous_p_rf,severity,nearest_gate
nstxuE204645A16t015/N7/egn07w.4782E+01,59b35c0d62a9797c36657011261686ee7dd90c1a6cb2b561931bda858600181f,True,False,0.9666666666666667,0.7063795353649209,BAD_GRID_SCALE_SPIKE
nstxuE204645A16t015/N7/egn07w.4975E+01,a5f1e0066b0d00eb0b08012d34f1cd16be9725a3d8824d321dec00d417cf73fd,False,True,0.9133333333333333,0.6205895134976042,BAD_GRID_SCALE_SPIKE
nstxuE204645A16t015/N8/egn08w.5775E+01,6fb1c8323fa7c9eda432f3cb6e7d5136d23add3685f58d4430981c93f34f6783,False,True,0.9133333333333333,0.5678002212493735,BAD_GRID_SCALE_SPIKE
nstxuE204645A16t015/N8/egn08w.5971E+01,da8ee201b74dca375b2a3eebaf5600d74b339cd2a9893dd39e1d0f31b042fe3a,True,False,0.9533333333333334,0.5996765428506582,BAD_GRID_SCALE_SPIKE
