path,shot,role,n,omega,gamma_d,validity,family,gap_region,signed_delta,fraction_below_upper2,r_peak,ext_kind,r_ext,ext_dr,ext_df_gap,ext_energy_frac,ext_prom_rel,n_cross,n_near_cross,n_secondary_cross,max_cross_W_all,max_cross_W_near,max_cross_W_secondary,max_cross_W_outer,geometry_3pct,localized_gap_side_4pct,robust_secondary_W_lt_0p001,robust_secondary_W_lt_0p01,robust_secondary_W_lt_0p05,secondary_crossings,all_crossings
nstxuG142301E55/N8/egn08w.6658E+02,nstxuG142301E55,candidate,8,8.159616289594815,-0.017345641808125062,,,below_upper2,0.20188964489161662,0.9092717400900123,0.015,lower_max,0.125,0.11,0.2509782449959354,0.01745704195300615,0.01098049977731878,5,0,5,0.03208461310010997,0.0,0.03208461310010997,0.03208461310010997,False,False,False,False,False,low@0.9107:W=0.00267109;high@0.4952:W=0.00339298;high@0.5132:W=0.0050878;high@0.5255:W=0.0320846;high@0.9069:W=0.00274062,low@0.9107:W=0.00267109;high@0.4952:W=0.00339298;high@0.5132:W=0.0050878;high@0.5255:W=0.0320846;high@0.9069:W=0.00274062
nstxuG142301E55/N9/egn09w.1217E+02,nstxuG142301E55,candidate,9,3.4888866236283596,-2.130240634026529,,,below_upper2,0.9707956902937707,0.9990644573198174,0.655,lower_max,0.37,0.28500000000000003,-0.6528321232921473,0.09657162880777928,0.09538018914981669,4,0,4,0.964381948459337,0.0,0.964381948459337,0.964381948459337,False,False,False,False,False,low@0.6570:W=0.964382;low@0.8804:W=0.00152906;high@0.8152:W=0.00405415;high@0.8756:W=0.00216264,low@0.6570:W=0.964382;low@0.8804:W=0.00152906;high@0.8152:W=0.00405415;high@0.8756:W=0.00216264
nstxuG142301E55/N9/egn09w.1222E+02,nstxuG142301E55,candidate,9,3.4955905759265598,-2.9606086331364163,,,below_upper2,0.974817715218212,0.9991194884072623,0.46,lower_max,0.37,0.09000000000000002,-0.6496622704530326,0.10067913260721557,0.09519726605731917,4,0,4,0.8927485613336631,0.0,0.8927485613336631,0.8927485613336631,False,False,False,False,False,low@0.6567:W=0.892749;low@0.8804:W=0.000995478;high@0.8149:W=0.00381578;high@0.8756:W=0.0016758,low@0.6567:W=0.892749;low@0.8804:W=0.000995478;high@0.8149:W=0.00381578;high@0.8756:W=0.0016758
nstxuG142301E55/N9/egn09w.1484E+02,nstxuG142301E55,candidate,9,3.852766089166191,-0.07948785965439291,,,below_upper2,0.9527852497969647,0.9991243215858326,0.68,lower_max,0.37,0.31000000000000005,-0.4967282603199039,0.05653576772744103,0.08637188409119223,6,0,6,0.8976596680805863,0.0,0.8976596680805863,0.8976596680805863,False,False,False,False,False,low@0.6038:W=0.676557;low@0.6052:W=0.737595;low@0.6135:W=0.89766;low@0.8805:W=0.000366795;high@0.7986:W=0.00199168;high@0.8760:W=0.000575118,low@0.6038:W=0.676557;low@0.6052:W=0.737595;low@0.6135:W=0.89766;low@0.8805:W=0.000366795;high@0.7986:W=0.00199168;high@0.8760:W=0.000575118
nstxuG142301E55/N9/egn09w.1612E+02,nstxuG142301E55,candidate,9,4.015403242392121,0.014673687559297467,,,below_upper2,0.5429050992769279,0.594483104927757,0.875,lower_max,0.37,0.505,-0.43610580007946953,0.07085694767934997,0.08287353622937624,6,0,6,0.783855369599493,0.0,0.783855369599493,0.783855369599493,False,False,False,False,False,low@0.5799:W=0.0290295;low@0.5871:W=0.0105559;low@0.5959:W=0.0825199;low@0.8805:W=0.100065;high@0.7913:W=0.0044404;high@0.8762:W=0.783855,low@0.5799:W=0.0290295;low@0.5871:W=0.0105559;low@0.5959:W=0.0825199;low@0.8805:W=0.100065;high@0.7913:W=0.0044404;high@0.8762:W=0.783855
nstxuG142301E55/N9/egn09w.1686E+02,nstxuG142301E55,candidate,9,4.1057609307805185,-0.05569653954401339,,,below_upper2,0.7865741471131967,0.871910377579713,0.88,lower_max,0.37,0.51,-0.40450064757204307,0.08558709696804732,0.08104969375815008,4,0,4,0.886264423871513,0.0,0.886264423871513,0.886264423871513,False,False,False,False,False,low@0.5775:W=0.0602435;low@0.8806:W=0.886264;high@0.7873:W=0.00235921;high@0.8763:W=0.799298,low@0.5775:W=0.0602435;low@0.8806:W=0.886264;high@0.7873:W=0.00235921;high@0.8763:W=0.799298
nstxuG142301E55/N9/egn09w.2152E+02,nstxuG142301E55,candidate,9,4.639203497064024,-0.10316301070815907,,,below_upper2,0.9991624515854328,0.999761267625391,0.14,lower_max,0.27,0.13,-0.3714691697228754,0.0007479622099772962,0.09725181905515075,6,0,6,0.0005132111813327606,0.0,0.0005132111813327606,0.0005132111813327606,False,False,False,False,False,low@0.4931:W=8.35097e-05;low@0.5109:W=0.000513211;low@0.5207:W=0.000431393;low@0.8808:W=3.12323e-05;high@0.7633:W=6.34418e-05;high@0.8771:W=2.93097e-05,low@0.4931:W=8.35097e-05;low@0.5109:W=0.000513211;low@0.5207:W=0.000431393;low@0.8808:W=3.12323e-05;high@0.7633:W=6.34418e-05;high@0.8771:W=2.93097e-05
nstxuG142301E55/N9/egn09w.2234E+02,nstxuG142301E55,candidate,9,4.726673484451663,-0.5962448050126559,,,below_upper2,0.9982978051198591,0.9994295874336939,0.17500000000000002,lower_max,0.37,0.19499999999999998,-0.22000047285394503,0.0009594294403942186,0.070402719201693,4,0,4,0.00014625293837115206,0.0,0.00014625293837115206,0.00014625293837115206,False,False,False,False,False,low@0.4904:W=7.02251e-05;low@0.8808:W=0.000146253;high@0.7592:W=4.3807e-05;high@0.8772:W=0.000136608,low@0.4904:W=7.02251e-05;low@0.8808:W=0.000146253;high@0.7592:W=4.3807e-05;high@0.8772:W=0.000136608
nstxuG142301E55/N9/egn09w.2476E+02,nstxuG142301E55,candidate,9,4.9756970013929775,-12.022065790598853,,,below_upper2,0.7856579417525806,0.8781780691219367,0.405,lower_max,0.37,0.03500000000000003,-0.15894193003369222,0.08785738829846929,0.06687920626814234,6,0,6,0.5955087137024453,0.0,0.5955087137024453,0.5955087137024453,False,False,False,False,False,low@0.4475:W=0.595509;low@0.4776:W=0.268312;low@0.4808:W=0.440809;low@0.8809:W=0.0422878;high@0.7475:W=0.590304;high@0.8776:W=0.0395107,low@0.4475:W=0.595509;low@0.4776:W=0.268312;low@0.4808:W=0.440809;low@0.8809:W=0.0422878;high@0.7475:W=0.590304;high@0.8776:W=0.0395107
nstxuG142301E55/N9/egn09w.2521E+02,nstxuG142301E55,candidate,9,5.020962942838283,-0.5800026582324086,,,below_upper2,0.9889112025328685,0.9940175908781924,0.405,lower_max,0.37,0.03500000000000003,-0.1484936160069492,0.1940205608014415,0.06627626410957485,4,0,4,0.15939716990420186,0.0,0.15939716990420186,0.15939716990420186,False,False,False,False,False,low@0.4461:W=0.159397;low@0.8810:W=0.000537777;high@0.7455:W=0.00812054;high@0.8777:W=0.00050328,low@0.4461:W=0.159397;low@0.8810:W=0.000537777;high@0.7455:W=0.00812054;high@0.8777:W=0.00050328
