path,true_label,rf_label,cnn_label,combined_policy_label,p_rf_good,p_cnn_good,p_avg,tier,is_flagged,selected_final
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N1/egn01w.1291E+01,good,good,good,good,0.6,0.8294972777366638,0.714748638868332,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N1/egn01w.2269E+01,good,good,good,good,0.5566666666666666,0.8294972777366638,0.6930819722016652,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N1/egn01w.2608E+01,bad,bad,bad,bad,0.02666666666666667,1.4253375411499292e-05,0.013340460021039084,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N1/egn01w.8188E+00,bad,bad,good,bad,0.38333333333333336,0.8294972777366638,0.6064153055349986,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N1/egn01w.8555E+00,bad,bad,good,bad,0.49666666666666665,0.8294972777366638,0.6630819722016652,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N1/egn01w.9166E+00,good,good,good,good,0.6866666666666666,0.8294972777366638,0.7580819722016652,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.1042E+01,good,good,good,good,0.5966666666666667,0.8294972777366638,0.7130819722016652,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.1249E+01,good,good,good,good,0.65,0.8294972777366638,0.7397486388683319,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.1663E+01,good,good,good,good,0.6,0.8294972777366638,0.714748638868332,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.7276E+00,bad,bad,bad,bad,0.25,0.49977341294288635,0.3748867064714432,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N2/egn02w.8670E+00,good,good,good,good,0.7166666666666667,0.8294972777366638,0.7730819722016653,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.1155E+01,good,good,good,good,0.6833333333333333,0.8294972777366638,0.7564153055349986,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.1270E+01,good,good,good,good,0.7166666666666667,0.8294972777366638,0.7730819722016653,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.1525E+01,good,good,good,good,0.6933333333333334,0.8294972777366638,0.7614153055349986,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.2095E+01,good,good,good,good,0.7066666666666667,0.8294972777366638,0.7680819722016652,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.3436E+01,bad,bad,bad,bad,0.06333333333333334,0.09750484675168991,0.08041909004251163,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.3511E+01,bad,bad,bad,bad,0.06666666666666667,0.0010645802831277251,0.033865623474897195,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.3563E+01,bad,bad,bad,bad,0.04666666666666667,0.008675813674926758,0.027671240170796713,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N3/egn03w.9898E+00,good,good,good,good,0.6766666666666666,0.8294972777366638,0.7530819722016653,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.1286E+01,good,good,good,good,0.87,0.8294972777366638,0.849748638868332,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.1502E+01,good,good,good,good,0.8533333333333334,0.8294972777366638,0.8414153055349987,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.1839E+01,good,good,good,good,0.8433333333333334,0.8294972777366638,0.8364153055349985,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N4/egn04w.3787E+01,bad,bad,bad,bad,0.006666666666666667,1.2630461299067974e-07,0.003333396485639829,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.1302E+01,good,good,good,good,0.85,0.8294972777366638,0.839748638868332,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.1723E+01,good,good,good,good,0.84,0.8294972777366638,0.8347486388683318,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.3402E+01,bad,bad,bad,bad,0.06,0.0030836407095193863,0.03154182035475969,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N5/egn05w.4250E+01,bad,bad,bad,bad,0.13333333333333333,0.0019388460787013173,0.06763608970601732,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2444E+01,bad,bad,bad,bad,0.14666666666666667,0.19915543496608734,0.172911050816377,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2549E+00,bad,bad,bad,bad,0.04666666666666667,0.280922532081604,0.16379459937413535,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2712E+00,bad,bad,bad,bad,0.07,0.07039263099431992,0.07019631549715996,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.2901E+01,bad,bad,bad,bad,0.023333333333333334,1.4079154425417073e-05,0.011673706243879376,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.4615E+01,bad,bad,bad,bad,0.18333333333333332,0.17548803985118866,0.179410686592261,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N6/egn06w.8460E+00,bad,bad,bad,bad,0.05,0.019350070506334305,0.034675035253167154,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1014E+01,good,good,good,good,0.6466666666666666,0.8294972777366638,0.7380819722016652,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1076E+01,good,good,bad,good,0.66,0.40001609921455383,0.530008049607277,flagged_rf_only_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1148E+01,bad,bad,bad,bad,0.16666666666666666,0.0050035566091537476,0.0858351116379102,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1163E+01,bad,bad,bad,bad,0.08,2.5939862098312005e-05,0.04001296993104916,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1274E+01,good,good,good,good,0.8,0.8294972777366638,0.8147486388683319,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1318E+01,good,good,good,good,0.5233333333333333,0.8294972777366638,0.6764153055349986,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1445E+01,good,good,good,good,0.7166666666666667,0.8294972777366638,0.7730819722016653,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.1492E+01,good,good,good,good,0.7133333333333334,0.8294972777366638,0.7714153055349986,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.3596E+00,bad,bad,good,bad,0.07,0.8294972777366638,0.44974863886833194,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.8487E+00,bad,bad,bad,bad,0.056666666666666664,0.007391512859612703,0.03202908976313969,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N7/egn07w.9437E+00,good,good,good,good,0.6833333333333333,0.8294972777366638,0.7564153055349986,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1114E+01,good,bad,good,bad,0.38,0.5023525357246399,0.44117626786231995,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1247E+01,good,bad,good,bad,0.22333333333333333,0.8294972777366638,0.5264153055349986,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1297E+01,good,good,good,good,0.5633333333333334,0.8294972777366638,0.6964153055349986,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1328E+01,good,good,good,good,0.58,0.8294972777366638,0.704748638868332,silver_good,True,True
/global/cfs/cdirs/m314/nova2/data/nstxuE202855A01t020/N8/egn08w.1512E+01,good,bad,good,bad,0.47333333333333333,0.8294972777366638,0.6514153055349986,flagged_borderline_or_disagreement,True,
