model,n_matched,tn_bad,fp_bad_as_good,fn_good_as_bad,tp_good,accuracy,precision_good,recall_good,f1_good
rf,79,31,0,7,41,0.9113924050632911,1.0,0.8541666666666666,0.9213483146067416
cnn,79,31,0,9,39,0.8860759493670886,1.0,0.8125,0.896551724137931
combined_policy,79,31,0,6,42,0.9240506329113924,1.0,0.875,0.9333333333333333
