path,true_label,rf_label,cnn_label,combined_policy_label,p_rf_good,p_cnn_good,p_avg,tier,is_flagged,selected_final
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.1139E+02,bad,bad,good,bad,0.0033333333333333335,0.9999957084655762,0.5016645208994548,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.1226E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.1468E+02,bad,bad,bad,bad,0.006666666666666667,0.0,0.0033333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.2735E+02,bad,bad,bad,bad,0.013333333333333334,0.0,0.006666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.3981E+02,bad,bad,bad,bad,0.03666666666666667,0.0,0.018333333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.4413E+02,bad,bad,bad,bad,0.08,0.0,0.04,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.4648E+02,bad,bad,bad,bad,0.03666666666666667,0.0,0.018333333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.6355E+01,bad,bad,bad,bad,0.07333333333333333,0.0,0.03666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.9345E+01,bad,bad,bad,bad,0.13333333333333333,1.4893997164353633e-29,0.06666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.9409E+01,bad,bad,bad,bad,0.2633333333333333,0.0,0.13166666666666665,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.9473E+01,bad,bad,bad,bad,0.45,1.3289548572236967e-16,0.22500000000000006,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.9537E+01,bad,bad,bad,bad,0.4033333333333333,1.539726326376862e-33,0.20166666666666666,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.9599E+01,bad,bad,bad,bad,0.33,7.63302723978676e-14,0.16500000000003817,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N1/egn01w.9659E+01,bad,bad,good,bad,0.2733333333333333,1.0,0.6366666666666667,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.1421E+02,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.1429E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.1705E+02,bad,bad,bad,bad,0.013333333333333334,0.0,0.006666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.2199E+02,bad,bad,bad,bad,0.006666666666666667,0.0,0.0033333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.6554E+01,good,bad,good,bad,0.29333333333333333,0.9903736114501953,0.6418534723917644,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.6557E+01,good,bad,bad,bad,0.19,3.2951937198806516e-26,0.095,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N2/egn02w.7267E+01,bad,bad,bad,bad,0.013333333333333334,0.0,0.006666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.1017E+02,good,good,good,good,0.89,1.0,0.9450000000000001,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.1359E+02,good,good,good,good,0.9833333333333333,1.0,0.9916666666666667,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.1740E+02,good,good,good,good,0.9933333333333333,1.0,0.9966666666666666,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.2774E+02,bad,bad,bad,bad,0.2733333333333333,2.5963921433993144e-18,0.13666666666666666,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.2907E+02,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5040E+02,bad,bad,bad,bad,0.04,0.0,0.02,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5139E+02,bad,bad,bad,bad,0.056666666666666664,0.0,0.028333333333333332,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5199E+01,bad,bad,bad,bad,0.21666666666666667,1.2753086296808552e-35,0.10833333333333334,silver_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5236E+02,bad,bad,bad,bad,0.12,0.0,0.06,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5330E+02,bad,bad,bad,bad,0.08666666666666667,0.0,0.043333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5461E+02,good,bad,bad,bad,0.023333333333333334,0.0,0.011666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5470E+02,bad,bad,bad,bad,0.0033333333333333335,0.0,0.0016666666666666668,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5830E+02,bad,bad,bad,bad,0.07666666666666666,0.0,0.03833333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5865E+01,bad,bad,bad,bad,0.13,8.216984497266822e-06,0.06500410849224864,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.5952E+02,bad,bad,bad,bad,0.13666666666666666,0.0,0.06833333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.6740E+01,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.6963E+01,good,bad,bad,bad,0.19666666666666666,7.2825250730271525e-22,0.09833333333333333,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.7521E+01,good,bad,good,bad,0.21,1.0,0.605,flagged_borderline_or_disagreement,True,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N3/egn03w.9141E+01,good,good,good,good,0.6666666666666666,1.0,0.8333333333333333,silver_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.1233E+02,bad,bad,bad,bad,0.01,0.0,0.005,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.1333E+02,bad,bad,bad,bad,0.07333333333333333,0.0,0.03666666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.1363E+02,good,good,good,good,1.0,1.0,1.0,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.1754E+02,good,good,good,good,0.9966666666666667,1.0,0.9983333333333333,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.2078E+02,good,good,good,good,0.9866666666666667,1.0,0.9933333333333334,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.2111E+02,bad,bad,bad,bad,0.043333333333333335,1.8029885717014624e-14,0.02166666666667568,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.2191E+02,bad,bad,bad,bad,0.04,6.25820297741421e-37,0.02,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.2635E+02,good,good,good,good,0.9866666666666667,1.0,0.9933333333333334,gold_good,False,True
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.4189E+02,bad,bad,bad,bad,0.0,0.0,0.0,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.5390E+02,bad,bad,bad,bad,0.12333333333333334,0.0,0.06166666666666667,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.5498E+02,bad,bad,bad,bad,0.08666666666666667,0.0,0.043333333333333335,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.5557E+02,bad,bad,bad,bad,0.06,0.0,0.03,gold_bad,False,
/global/cfs/cdirs/m314/nova2/data/nstxu_204202/N4/egn04w.5610E+02,bad,bad,bad,bad,0.006666666666666667,0.0,0.0033333333333333335,gold_bad,False,
