shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstx_120113,1,229,0,0,5,33,191,38,0,0,0,0,38,5,0.0,0.13157894736842105,0.9210526315789473,0.022807017543859647,0.1637552435368458,0.02,0.04813651368021965,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,2,11,0,0,5,1,5,6,0,1,1,1,5,2,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16555555555555557,0.3280027265988856,0.025,0.005145777016878128,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,3,14,0,0,2,0,12,2,0,0,0,0,2,0,0.0,0.0,1.0,0.03166666666666667,0.003005207283422446,0.03166666666666667,0.003005207283422446,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,4,44,0,0,19,4,21,23,4,0,4,4,19,2,0.17391304347826086,0.08695652173913043,1.0,0.21898550724637683,0.18501394706311763,0.04,0.008041209541261196,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,5,40,0,0,18,1,21,19,3,0,3,3,16,0,0.15789473684210525,0.0,1.0,0.19649122807017544,0.2046408920198645,0.04,0.028410818427801132,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,6,45,0,0,18,1,26,19,6,0,7,7,12,2,0.3684210526315789,0.10526315789473684,0.9473684210526315,0.3517543859649123,0.3403577450544841,0.05,0.03382398933172226,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,7,52,0,0,21,1,30,22,4,1,5,5,17,0,0.22727272727272727,0.0,1.0,0.23166666666666666,0.21425714321241204,0.011666666666666667,5.13701381237297e-05,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,8,31,0,0,14,0,17,14,10,0,10,10,4,0,0.7142857142857143,0.0,1.0,0.7140476190476189,0.7007128616274453,0.9583333333333334,0.995518833398819,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,9,29,0,0,15,0,14,15,7,0,7,7,8,1,0.4666666666666667,0.06666666666666667,1.0,0.49066666666666664,0.4808795297361598,0.43,0.21594709157943726,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_120113,10,46,0,0,16,0,30,16,10,0,10,10,6,0,0.625,0.0,1.0,0.6210416666666667,0.6258618350277358,0.9299999999999999,0.9950858950614929,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
