/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1207E+02,KEEP
/global/cfs/cdirs/m314/nova2/data/nstxuG121123Q62/N9/egn09w.1219E+02,DROP
