shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstx_141711,1,147,0,0,32,8,107,40,0,0,0,0,40,0,0.0,0.0,1.0,0.059999999999999984,0.03247755210682083,0.04,0.009649735409766436,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,2,35,0,0,9,0,26,9,1,0,1,1,8,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2051851851851852,0.23296399324172606,0.12333333333333334,0.010563124902546406,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,3,35,0,0,22,1,12,23,2,0,3,2,20,2,0.08695652173913043,0.08695652173913043,0.9565217391304348,0.22507246376811593,0.09402849109496181,0.09,5.858181495455028e-08,1,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,4,42,0,0,22,1,19,23,2,1,4,4,19,4,0.17391304347826086,0.17391304347826086,0.9130434782608695,0.27115942028985507,0.16687737973992367,0.16666666666666666,2.3236398192238994e-05,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,5,48,0,0,23,0,25,23,7,0,7,7,16,0,0.30434782608695654,0.0,1.0,0.34376811594202894,0.2883614672554303,0.11666666666666667,5.7109173212666065e-05,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,6,54,0,0,27,1,26,28,8,1,10,10,18,3,0.35714285714285715,0.10714285714285714,0.9642857142857143,0.4364285714285714,0.2707182508939936,0.355,0.0008417639037361369,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,7,79,0,0,26,2,51,28,7,0,11,11,17,6,0.39285714285714285,0.21428571428571427,0.8571428571428571,0.39785714285714285,0.24123435450563369,0.2733333333333333,0.002985023893415928,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,8,68,0,0,38,1,29,39,14,1,17,17,22,9,0.4358974358974359,0.23076923076923078,0.8717948717948718,0.48452991452991456,0.4126820150537706,0.4,0.1390373557806015,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,9,88,0,0,33,2,53,35,17,0,19,19,16,4,0.5428571428571428,0.11428571428571428,0.8857142857142857,0.5306666666666667,0.5121110512729274,0.7466666666666667,0.7551649808883667,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,10,83,0,0,35,6,42,41,12,2,16,16,25,4,0.3902439024390244,0.0975609756097561,0.9512195121951219,0.4004878048780488,0.31307877794000666,0.15333333333333332,7.060559437377378e-05,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
