shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstx_141711,1,147,0,0,32,8,107,40,0,0,0,0,40,0,0.0,0.0,1.0,0.059999999999999984,7.082535608266764e-06,0.04,2.682729199503177e-22,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,2,35,0,0,9,0,26,9,1,0,1,1,8,1,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2051851851851852,0.23816880845298924,0.12333333333333334,8.637060844307598e-09,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,3,35,0,0,22,1,12,23,2,0,4,3,19,2,0.13043478260869565,0.08695652173913043,0.9130434782608695,0.22507246376811593,0.13037163234747368,0.09,0.0,1,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,4,42,0,0,22,1,19,23,2,1,4,4,19,5,0.17391304347826086,0.21739130434782608,0.9130434782608695,0.27115942028985507,0.188376203515274,0.16666666666666666,3.9475230296376105e-31,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,5,48,0,0,23,0,25,23,7,0,7,7,16,0,0.30434782608695654,0.0,1.0,0.34376811594202894,0.30467948850084575,0.11666666666666667,1.2317689404616888e-28,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,6,54,0,0,27,1,26,28,9,0,10,10,18,2,0.35714285714285715,0.07142857142857142,0.9642857142857143,0.4364285714285714,0.32142840014687785,0.355,5.650175047280748e-18,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,7,79,0,0,26,2,51,28,7,1,12,12,16,7,0.42857142857142855,0.25,0.7857142857142857,0.39785714285714285,0.39284180081136827,0.2733333333333333,1.2602197708469952e-14,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,8,68,0,0,38,1,29,39,15,0,18,18,21,5,0.46153846153846156,0.1282051282051282,0.9230769230769231,0.48452991452991456,0.4135632351692462,0.4,1.1832579502879526e-06,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,9,88,0,0,33,2,53,35,18,1,19,19,16,0,0.5428571428571428,0.0,1.0,0.5306666666666667,0.5428572738350009,0.7466666666666667,0.9999998807907104,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstx_141711,10,83,0,0,35,6,42,41,12,2,16,16,25,5,0.3902439024390244,0.12195121951219512,0.926829268292683,0.4004878048780488,0.35506369356170897,0.15333333333333332,1.0192789944322642e-13,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
