shot,n,n_total_files,n_failed_load,n_nan_or_invalid,n_tae_like,n_mixed,n_eae_like,n_sent_to_classifiers,n_gold_good,n_silver_good,n_good_before_clustering,n_final_good,n_final_bad,n_flagged,fraction_good,fraction_flagged,rf_cnn_agreement_fraction,mean_p_rf_good,mean_p_cnn_good,median_p_rf_good,median_p_cnn_good,mode_clusters_removed,fraction_tae_threshold,fraction_eae_threshold,signed_delta_eae_threshold,include_mixed_in_tae_like,gold_good_rf_threshold,gold_good_cnn_threshold,silver_good_rf_threshold,silver_good_cnn_threshold,cnn_rescue_rf_threshold,cnn_rescue_cnn_threshold,gold_bad_threshold,silver_bad_threshold,rf_only_good_threshold,rf_score_weight,cnn_score_weight
nstxuE204669M03t025,1,82,0,0,16,16,50,32,0,0,0,0,32,0,0.0,0.0,1.0,0.0121875,8.603978118722673e-10,0.006666666666666667,0.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,2,69,0,0,23,1,45,24,0,0,0,0,24,1,0.0,0.041666666666666664,1.0,0.04569444444444445,1.905441743263235e-19,0.01,0.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,3,50,0,0,15,0,35,15,1,0,1,1,14,0,0.06666666666666667,0.0,1.0,0.07088888888888892,0.08763100723109675,0.016666666666666666,0.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,4,62,0,0,17,3,42,20,3,3,6,6,14,6,0.3,0.3,0.75,0.2948333333333333,0.5497339308261872,0.13333333333333333,0.997343897819519,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,5,102,0,0,21,0,81,21,7,3,10,10,11,4,0.47619047619047616,0.19047619047619047,0.8571428571428571,0.39936507936507937,0.6190476190476191,0.2866666666666667,1.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,6,89,0,0,14,0,75,14,3,2,6,6,8,4,0.42857142857142855,0.2857142857142857,0.7857142857142857,0.3242857142857143,0.5714285714285714,0.165,1.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,7,64,0,0,13,0,51,13,2,3,7,7,6,3,0.5384615384615384,0.23076923076923078,0.8461538461538461,0.3651282051282052,0.5384666712567335,0.46,0.9999998807907104,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,8,118,0,0,18,1,99,19,11,1,15,15,4,5,0.7894736842105263,0.2631578947368421,0.7368421052631579,0.6103508771929824,0.8946242426571093,0.72,1.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,9,173,0,0,33,1,139,34,8,1,11,11,23,3,0.3235294117647059,0.08823529411764706,0.9705882352941176,0.30245098039215684,0.2943462951567631,0.065,0.0,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
nstxuE204669M03t025,10,164,0,0,25,0,139,25,5,4,12,12,13,6,0.48,0.24,0.84,0.3813333333333333,0.4799767953400687,0.31666666666666665,1.5509316497741565e-08,0,0.5,0.4,-0.1,True,0.7,0.6,0.5,0.5,0.4,0.9,0.2,0.4,0.5,0.5,0.5
